"","Destination","Origin","Product","Year","dist_km","Euros"
"38627","LU","GB",13,2009,749.533396045057,46
"38628","LU","GB",14,2009,749.533396045057,156
"38629","GB","LU",14,2009,749.533396045057,120188
"38630","LU","GB",15,2009,749.533396045057,15754
"38631","GB","LU",15,2009,749.533396045057,1680
"38632","LU","GB",16,2009,749.533396045057,23375
"38633","LU","GB",17,2009,749.533396045057,6517
"38634","GB","LU",17,2009,749.533396045057,31664
"38635","LU","GB",18,2009,749.533396045057,9513
"38636","GB","LU",18,2009,749.533396045057,884480
"38637","LU","GB",19,2009,749.533396045057,66582
"38638","GB","LU",19,2009,749.533396045057,135162
"38639","LU","GB",20,2009,749.533396045057,48227
"38640","GB","LU",20,2009,749.533396045057,709202
"38780","LU","GB",2,2010,749.533396045057,41018
"38781","GB","LU",2,2010,749.533396045057,115447
"38782","LU","GB",3,2010,749.533396045057,3658308
"38783","GB","LU",3,2010,749.533396045057,283595
"38784","LU","GB",4,2010,749.533396045057,121128
"38785","GB","LU",4,2010,749.533396045057,399429
"38786","LU","GB",5,2010,749.533396045057,8447
"38787","GB","LU",5,2010,749.533396045057,397218
"38788","LU","GB",6,2010,749.533396045057,4582
"38789","GB","LU",6,2010,749.533396045057,1666
"38790","LU","GB",7,2010,749.533396045057,41813
"38791","LU","GB",8,2010,749.533396045057,37610
"38792","GB","LU",8,2010,749.533396045057,10
"38793","LU","GB",9,2010,749.533396045057,38534
"38794","LU","GB",11,2010,749.533396045057,59770
"38795","GB","LU",11,2010,749.533396045057,8921
"38796","LU","GB",12,2010,749.533396045057,8175
"38797","GB","LU",14,2010,749.533396045057,62
"38798","LU","GB",15,2010,749.533396045057,156050
"38799","GB","LU",15,2010,749.533396045057,29680
"38800","LU","GB",16,2010,749.533396045057,41700
"38801","LU","GB",17,2010,749.533396045057,6262
"38802","GB","LU",17,2010,749.533396045057,1
"38803","LU","GB",18,2010,749.533396045057,9359
"38804","GB","LU",18,2010,749.533396045057,347235
"38805","LU","GB",19,2010,749.533396045057,67582
"38806","GB","LU",19,2010,749.533396045057,117402
"38807","LU","GB",20,2010,749.533396045057,50280
"38808","GB","LU",20,2010,749.533396045057,2425845
"38948","LU","GB",2,2011,749.533396045057,36630
"38949","GB","LU",2,2011,749.533396045057,567833
"38950","LU","GB",3,2011,749.533396045057,3652616
"38951","GB","LU",3,2011,749.533396045057,39634
"38952","LU","GB",4,2011,749.533396045057,113054
"38953","GB","LU",4,2011,749.533396045057,1354348
"38954","GB","LU",5,2011,749.533396045057,144826
"38955","LU","GB",6,2011,749.533396045057,246
"38956","GB","LU",6,2011,749.533396045057,7
"38957","LU","GB",7,2011,749.533396045057,17518
"38958","LU","GB",8,2011,749.533396045057,37476
"38959","LU","GB",9,2011,749.533396045057,35215
"38960","LU","GB",10,2011,749.533396045057,29
"38961","LU","GB",11,2011,749.533396045057,25904
"38962","GB","LU",11,2011,749.533396045057,1
"38963","LU","GB",12,2011,749.533396045057,645
"38964","LU","GB",14,2011,749.533396045057,32
"38965","LU","GB",15,2011,749.533396045057,78389
"38966","GB","LU",15,2011,749.533396045057,32701
"38967","LU","GB",16,2011,749.533396045057,10607
"38968","LU","GB",17,2011,749.533396045057,11834
"38969","LU","GB",18,2011,749.533396045057,11845
"38970","GB","LU",18,2011,749.533396045057,100268
"38971","LU","GB",19,2011,749.533396045057,97299
"38972","GB","LU",19,2011,749.533396045057,114320
"38973","LU","GB",20,2011,749.533396045057,54658
"38974","GB","LU",20,2011,749.533396045057,2301636
"39116","LU","GB",1,2012,749.533396045057,5000
"39117","GB","LU",1,2012,749.533396045057,6978
"39118","LU","GB",2,2012,749.533396045057,7226
"39119","GB","LU",2,2012,749.533396045057,3120
"39120","LU","GB",3,2012,749.533396045057,3478536
"39121","GB","LU",3,2012,749.533396045057,153855
"39122","LU","GB",4,2012,749.533396045057,91843
"39123","GB","LU",4,2012,749.533396045057,401134
"39124","GB","LU",5,2012,749.533396045057,472701
"39125","LU","GB",6,2012,749.533396045057,7478
"39126","LU","GB",7,2012,749.533396045057,42514
"39127","LU","GB",8,2012,749.533396045057,38082
"39128","GB","LU",8,2012,749.533396045057,154654
"39129","LU","GB",9,2012,749.533396045057,36341
"39130","LU","GB",10,2012,749.533396045057,447
"39131","LU","GB",11,2012,749.533396045057,224
"39132","LU","GB",12,2012,749.533396045057,1661
"39133","LU","GB",13,2012,749.533396045057,31818
"39134","LU","GB",15,2012,749.533396045057,373613
"39135","GB","LU",15,2012,749.533396045057,29785
"39136","LU","GB",16,2012,749.533396045057,153495
"39137","LU","GB",17,2012,749.533396045057,13142
"39138","LU","GB",18,2012,749.533396045057,11608
"39139","GB","LU",18,2012,749.533396045057,128041
"39140","LU","GB",19,2012,749.533396045057,114313
"39141","GB","LU",19,2012,749.533396045057,21752
"39142","LU","GB",20,2012,749.533396045057,52402
"39143","GB","LU",20,2012,749.533396045057,1886373
"39286","GB","LU",1,2013,749.533396045057,23482
"39287","LU","GB",2,2013,749.533396045057,68
"39288","LU","GB",3,2013,749.533396045057,3866556
"39289","GB","LU",3,2013,749.533396045057,140
"39290","LU","GB",4,2013,749.533396045057,86865
"39291","GB","LU",4,2013,749.533396045057,134779
"39292","GB","LU",5,2013,749.533396045057,453462
"39293","LU","GB",6,2013,749.533396045057,6657
"39294","LU","GB",7,2013,749.533396045057,62435
"39295","LU","GB",8,2013,749.533396045057,38121
"39296","GB","LU",8,2013,749.533396045057,180
"39297","LU","GB",9,2013,749.533396045057,30278
"39298","LU","GB",10,2013,749.533396045057,418
"39299","GB","LU",10,2013,749.533396045057,20964
"39300","LU","GB",11,2013,749.533396045057,565
"39301","GB","LU",11,2013,749.533396045057,10
"39302","LU","GB",12,2013,749.533396045057,100938
"39303","LU","GB",13,2013,749.533396045057,41511
"39304","LU","GB",15,2013,749.533396045057,976289
"39305","GB","LU",15,2013,749.533396045057,3
"39306","LU","GB",16,2013,749.533396045057,23777
"39307","LU","GB",17,2013,749.533396045057,10937
"39308","GB","LU",17,2013,749.533396045057,13666
"39309","LU","GB",18,2013,749.533396045057,51085
"39310","GB","LU",18,2013,749.533396045057,97390
"39311","LU","GB",19,2013,749.533396045057,125558
"39312","GB","LU",19,2013,749.533396045057,263127
"39313","LU","GB",20,2013,749.533396045057,109278
"39314","GB","LU",20,2013,749.533396045057,250808
"39460","LU","GB",1,2014,749.533396045057,5000
"39461","GB","LU",1,2014,749.533396045057,195
"39462","LU","GB",2,2014,749.533396045057,868
"39463","GB","LU",2,2014,749.533396045057,53784
"39464","LU","GB",3,2014,749.533396045057,4123242
"39465","LU","GB",4,2014,749.533396045057,92986
"39466","GB","LU",4,2014,749.533396045057,280963
"39467","LU","GB",5,2014,749.533396045057,59
"39468","GB","LU",5,2014,749.533396045057,859956
"39469","LU","GB",6,2014,749.533396045057,7486
"39470","LU","GB",7,2014,749.533396045057,18289
"39471","LU","GB",8,2014,749.533396045057,53106
"39472","GB","LU",8,2014,749.533396045057,264060
"39473","LU","GB",9,2014,749.533396045057,32168
"39474","GB","LU",9,2014,749.533396045057,1114
"39475","LU","GB",10,2014,749.533396045057,1223
"39476","GB","LU",10,2014,749.533396045057,4592
"39477","LU","GB",11,2014,749.533396045057,491
"39478","LU","GB",12,2014,749.533396045057,22505
"39479","GB","LU",12,2014,749.533396045057,75
"39480","LU","GB",13,2014,749.533396045057,60295
"39481","LU","GB",15,2014,749.533396045057,410087
"39482","GB","LU",15,2014,749.533396045057,34961
"39483","LU","GB",16,2014,749.533396045057,21813
"39484","GB","LU",16,2014,749.533396045057,81
"39485","LU","GB",17,2014,749.533396045057,17404
"39486","GB","LU",17,2014,749.533396045057,20541
"39487","LU","GB",18,2014,749.533396045057,45923
"39488","GB","LU",18,2014,749.533396045057,400608
"39489","LU","GB",19,2014,749.533396045057,173407
"39490","GB","LU",19,2014,749.533396045057,662920
"39491","LU","GB",20,2014,749.533396045057,241868
"39492","GB","LU",20,2014,749.533396045057,13640799
"39633","LU","GB",1,2015,749.533396045057,71639
"39634","GB","LU",1,2015,749.533396045057,75703
"39635","LU","GB",2,2015,749.533396045057,14301
"39636","GB","LU",2,2015,749.533396045057,224045
"39637","LU","GB",3,2015,749.533396045057,3957574
"39638","LU","GB",4,2015,749.533396045057,176097
"39639","GB","LU",4,2015,749.533396045057,191522
"39640","LU","GB",5,2015,749.533396045057,2931
"39641","GB","LU",5,2015,749.533396045057,595882
"39642","LU","GB",6,2015,749.533396045057,5563
"39643","GB","LU",6,2015,749.533396045057,337058
"39644","LU","GB",7,2015,749.533396045057,18930
"39645","LU","GB",8,2015,749.533396045057,41795
"39646","GB","LU",8,2015,749.533396045057,487668
"39647","LU","GB",9,2015,749.533396045057,68495
"39648","GB","LU",9,2015,749.533396045057,110
"39649","LU","GB",10,2015,749.533396045057,30705
"39650","GB","LU",10,2015,749.533396045057,130
"39651","LU","GB",11,2015,749.533396045057,21540
"39652","LU","GB",12,2015,749.533396045057,54280
"39653","LU","GB",13,2015,749.533396045057,34
"39654","LU","GB",15,2015,749.533396045057,406133
"39655","GB","LU",15,2015,749.533396045057,11
"39656","LU","GB",16,2015,749.533396045057,35135
"39657","GB","LU",16,2015,749.533396045057,121284
"39658","LU","GB",17,2015,749.533396045057,36587
"39659","GB","LU",17,2015,749.533396045057,138344
"39660","LU","GB",18,2015,749.533396045057,59345
"39661","GB","LU",18,2015,749.533396045057,615629
"39662","LU","GB",19,2015,749.533396045057,173641
"39663","GB","LU",19,2015,749.533396045057,1095091
"39664","LU","GB",20,2015,749.533396045057,252115
"39665","GB","LU",20,2015,749.533396045057,10605381
"39812","LU","GB",1,2016,749.533396045057,20215
"39813","LU","GB",2,2016,749.533396045057,457172
"39814","GB","LU",2,2016,749.533396045057,73919
"39815","LU","GB",3,2016,749.533396045057,4378999
"39816","LU","GB",4,2016,749.533396045057,139441
"39817","GB","LU",4,2016,749.533396045057,48308
"39818","LU","GB",5,2016,749.533396045057,3107
"39819","GB","LU",5,2016,749.533396045057,811026
"39820","LU","GB",6,2016,749.533396045057,1982
"39821","GB","LU",6,2016,749.533396045057,663
"39822","LU","GB",7,2016,749.533396045057,20948
"39823","LU","GB",8,2016,749.533396045057,46311
"39824","GB","LU",8,2016,749.533396045057,33830
"39825","LU","GB",9,2016,749.533396045057,86277
"39826","GB","LU",9,2016,749.533396045057,135
"39827","LU","GB",10,2016,749.533396045057,22656
"39828","GB","LU",10,2016,749.533396045057,36
"39829","LU","GB",11,2016,749.533396045057,7344
"39830","GB","LU",11,2016,749.533396045057,10411
"39831","LU","GB",12,2016,749.533396045057,10781
"39832","LU","GB",13,2016,749.533396045057,3895
"39833","LU","GB",14,2016,749.533396045057,69
"39834","LU","GB",15,2016,749.533396045057,452153
"39835","GB","LU",15,2016,749.533396045057,8
"39836","LU","GB",16,2016,749.533396045057,204547
"39837","LU","GB",17,2016,749.533396045057,16606
"39838","GB","LU",17,2016,749.533396045057,424298
"39839","LU","GB",18,2016,749.533396045057,62572
"39840","GB","LU",18,2016,749.533396045057,341946
"39841","LU","GB",19,2016,749.533396045057,161029
"39842","GB","LU",19,2016,749.533396045057,1092699
"39843","LU","GB",20,2016,749.533396045057,301740
"39844","GB","LU",20,2016,749.533396045057,2518808
"39991","LU","DK",2,2007,751.902496605646,283685
"39992","DK","LU",2,2007,751.902496605646,159731
"39993","LU","DK",3,2007,751.902496605646,2679910
"39994","DK","LU",3,2007,751.902496605646,84530
"39995","LU","DK",4,2007,751.902496605646,276399
"39996","DK","LU",4,2007,751.902496605646,778
"39997","DK","LU",5,2007,751.902496605646,37566
"39998","LU","DK",6,2007,751.902496605646,432547
"39999","DK","LU",6,2007,751.902496605646,3315
"40000","LU","DK",7,2007,751.902496605646,2141
"40001","LU","DK",8,2007,751.902496605646,115
"40002","DK","LU",8,2007,751.902496605646,81633
"40003","LU","DK",9,2007,751.902496605646,2460
"40004","LU","DK",10,2007,751.902496605646,16182
"40005","LU","DK",11,2007,751.902496605646,1908
"40006","DK","LU",11,2007,751.902496605646,870170
"40007","LU","DK",12,2007,751.902496605646,9649
"40008","LU","DK",15,2007,751.902496605646,160
"40009","LU","DK",16,2007,751.902496605646,138752
"40010","DK","LU",16,2007,751.902496605646,2532528
"40011","LU","DK",17,2007,751.902496605646,37709
"40012","DK","LU",17,2007,751.902496605646,8715
"40013","LU","DK",18,2007,751.902496605646,235084
"40014","DK","LU",18,2007,751.902496605646,806375
"40015","LU","DK",19,2007,751.902496605646,174187
"40016","DK","LU",19,2007,751.902496605646,484490
"40017","LU","DK",20,2007,751.902496605646,6893
"40018","DK","LU",20,2007,751.902496605646,22681
"40132","LU","DK",2,2008,751.902496605646,170304
"40133","DK","LU",2,2008,751.902496605646,83535
"40134","LU","DK",3,2008,751.902496605646,2687762
"40135","DK","LU",3,2008,751.902496605646,17482
"40136","LU","DK",4,2008,751.902496605646,467441
"40137","DK","LU",4,2008,751.902496605646,288850
"40138","DK","LU",5,2008,751.902496605646,38350
"40139","LU","DK",6,2008,751.902496605646,426533
"40140","LU","DK",7,2008,751.902496605646,10483
"40141","LU","DK",8,2008,751.902496605646,1023
"40142","DK","LU",8,2008,751.902496605646,13580
"40143","LU","DK",9,2008,751.902496605646,9266
"40144","LU","DK",10,2008,751.902496605646,1676
"40145","LU","DK",11,2008,751.902496605646,4816
"40146","DK","LU",11,2008,751.902496605646,1082940
"40147","LU","DK",12,2008,751.902496605646,53093
"40148","LU","DK",15,2008,751.902496605646,165
"40149","LU","DK",16,2008,751.902496605646,230524
"40150","DK","LU",16,2008,751.902496605646,6714
"40151","LU","DK",17,2008,751.902496605646,50847
"40152","DK","LU",17,2008,751.902496605646,132591
"40153","LU","DK",18,2008,751.902496605646,392713
"40154","DK","LU",18,2008,751.902496605646,2719767
"40155","LU","DK",19,2008,751.902496605646,99489
"40156","DK","LU",19,2008,751.902496605646,444920
"40157","LU","DK",20,2008,751.902496605646,31539
"40158","DK","LU",20,2008,751.902496605646,3240
"40272","LU","DK",2,2009,751.902496605646,178867
"40273","DK","LU",2,2009,751.902496605646,95301
"40274","LU","DK",3,2009,751.902496605646,1644911
"40275","DK","LU",3,2009,751.902496605646,18243
"40276","LU","DK",4,2009,751.902496605646,310010
"40277","DK","LU",4,2009,751.902496605646,852162
"40278","DK","LU",5,2009,751.902496605646,8083
"40279","LU","DK",6,2009,751.902496605646,411116
"40280","DK","LU",6,2009,751.902496605646,1589
"40281","LU","DK",7,2009,751.902496605646,16104
"40282","LU","DK",8,2009,751.902496605646,2252
"40283","DK","LU",8,2009,751.902496605646,23284
"40284","LU","DK",9,2009,751.902496605646,5274
"40285","LU","DK",10,2009,751.902496605646,17581
"40286","DK","LU",10,2009,751.902496605646,2097370
"40287","LU","DK",11,2009,751.902496605646,3805
"40288","DK","LU",11,2009,751.902496605646,655101
"40289","LU","DK",12,2009,751.902496605646,15659
"40290","DK","LU",12,2009,751.902496605646,32761
"40291","LU","DK",15,2009,751.902496605646,354
"40292","LU","DK",16,2009,751.902496605646,225633
"40293","LU","DK",17,2009,751.902496605646,80032
"40294","DK","LU",17,2009,751.902496605646,118291
"40295","LU","DK",18,2009,751.902496605646,303265
"40296","DK","LU",18,2009,751.902496605646,3806124
"40297","LU","DK",19,2009,751.902496605646,96227
"40298","DK","LU",19,2009,751.902496605646,310579
"40299","LU","DK",20,2009,751.902496605646,17818
"40408","DK","LU",1,2010,751.902496605646,517
"40409","LU","DK",2,2010,751.902496605646,250068
"40410","DK","LU",2,2010,751.902496605646,71479
"40411","LU","DK",3,2010,751.902496605646,1578753
"40412","DK","LU",3,2010,751.902496605646,9939
"40413","LU","DK",4,2010,751.902496605646,64683
"40414","DK","LU",4,2010,751.902496605646,661902
"40415","DK","LU",5,2010,751.902496605646,34287
"40416","LU","DK",6,2010,751.902496605646,448502
"40417","DK","LU",6,2010,751.902496605646,56993
"40418","LU","DK",7,2010,751.902496605646,18207
"40419","DK","LU",7,2010,751.902496605646,4240
"40420","LU","DK",8,2010,751.902496605646,2349
"40421","DK","LU",8,2010,751.902496605646,181123
"40422","LU","DK",9,2010,751.902496605646,4674
"40423","DK","LU",9,2010,751.902496605646,1164
"40424","LU","DK",10,2010,751.902496605646,1815
"40425","DK","LU",10,2010,751.902496605646,603649
"40426","LU","DK",11,2010,751.902496605646,4675
"40427","DK","LU",11,2010,751.902496605646,368068
"40428","DK","LU",12,2010,751.902496605646,81815
"40429","DK","LU",13,2010,751.902496605646,37
"40430","DK","LU",14,2010,751.902496605646,22
"40431","LU","DK",15,2010,751.902496605646,321
"40432","DK","LU",15,2010,751.902496605646,7180
"40433","LU","DK",16,2010,751.902496605646,198054
"40434","DK","LU",16,2010,751.902496605646,17259
"40435","LU","DK",17,2010,751.902496605646,79447
"40436","DK","LU",17,2010,751.902496605646,117328
"40437","LU","DK",18,2010,751.902496605646,8998
"40438","DK","LU",18,2010,751.902496605646,4402043
"40439","LU","DK",19,2010,751.902496605646,64108
"40440","DK","LU",19,2010,751.902496605646,268850
"40441","LU","DK",20,2010,751.902496605646,15460
"40442","DK","LU",20,2010,751.902496605646,24159
"40575","DK","LU",1,2011,751.902496605646,920
"40576","LU","DK",2,2011,751.902496605646,337326
"40577","DK","LU",2,2011,751.902496605646,48
"40578","LU","DK",3,2011,751.902496605646,1823134
"40579","DK","LU",3,2011,751.902496605646,4086
"40580","LU","DK",4,2011,751.902496605646,87503
"40581","DK","LU",4,2011,751.902496605646,426287
"40582","DK","LU",5,2011,751.902496605646,34854
"40583","LU","DK",6,2011,751.902496605646,447399
"40584","DK","LU",6,2011,751.902496605646,35978
"40585","LU","DK",7,2011,751.902496605646,11388
"40586","DK","LU",7,2011,751.902496605646,6575
"40587","LU","DK",8,2011,751.902496605646,2119
"40588","DK","LU",8,2011,751.902496605646,8861
"40589","LU","DK",9,2011,751.902496605646,4986
"40590","DK","LU",9,2011,751.902496605646,75
"40591","LU","DK",10,2011,751.902496605646,39819
"40592","DK","LU",10,2011,751.902496605646,7693
"40593","LU","DK",11,2011,751.902496605646,3153
"40594","DK","LU",11,2011,751.902496605646,565986
